ut,mission,design,trajectory,body,body_mu,body_radius,mass,thrust,available_thrust,isp,altitude,speed,g_force,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,apoapsis_altitude,periapsis_altitude,semi_major_axis,stage
8009.643593754554,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,28335.650390625,1379688.0,1379689.5,339.9231262207031,42145.83264608658,1518.1163367389784,4.949483394622803,-551568.4499688036,-1088.6593217103841,328819.6013084203,-1380.0534301883797,-2.569817630052117,632.5528734709931,210796.8567261874,-598439.286971869,406178.7848771592,0
8010.143593754565,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,28128.70703125,1379723.375,1379724.625,339.93182373046875,42905.71546384448,1538.1578201015282,4.986006736755371,-552262.964060328,-1089.9529119432582,329138.5566991936,-1397.369288702214,-2.6032973135679067,642.8699505922257,217794.1287467801,-598439.2400574246,409677.44434467773,0
8010.663593754576,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,27913.48828125,1379756.75,1379757.875,339.9400329589844,43706.74953126337,1559.2066197643046,5.02454948425293,-552994.4898190729,-1091.3160881127076,329475.76944449765,-1415.5540489462999,-2.6384345138921024,653.7010450442015,225359.46196206962,-598439.182772796,413460.1395946368,0
8011.1835937545875,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,27698.26953125,1379786.75,1379787.875,339.94744873046875,44518.85761172883,1580.468088147008,5.0636749267578125,-553735.5206480346,-1092.697620930118,329818.6425926939,-1433.9211801426939,-2.673890634635357,664.636951348717,233234.73398305126,-598439.1162967493,417397.80884315097,0
8011.703593754599,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,27483.046875,1379813.625,1379814.625,339.9540710449219,45342.149867384695,1601.9452945874082,5.1033935546875,-554486.1521072251,-1094.0976823777023,330167.23106184043,-1452.4733975431284,-2.7096874020588984,675.6792240956078,241437.4931214091,-598439.0405134641,421499.2263039725,0
8012.22359375461,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,27267.828125,1379837.5,1379838.375,339.9599609375,46176.73810657184,1623.6413795271526,5.14371919631958,-555246.4811895054,-1095.5164473887203,330521.590581364,-1471.2134917021374,-2.7458105087380056,686.8294196313158,249986.64279331453,-598438.9546123308,425773.8440904919,0
8012.7435937546215,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,27052.607421875,1379858.875,1379859.625,339.9652099609375,47022.735817963025,1645.55955249851,5.184664249420166,-556016.6063519776,-1096.9540831958968,330881.7777060728,-1490.1442952278373,-2.7822592672038717,698.0891628240608,258902.5750768237,-598438.858518844,430231.85827898985,0
8013.2435937546325,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,26845.666015625,1379877.0,1379877.625,339.96966552734375,47847.06207054574,1666.8472544834065,5.224642753601074,-556766.4425220339,-1098.3543845635586,331233.66062712,-1508.5295785569572,-2.817634416418777,709.0206917530224,267841.9875585792,-598438.7559661763,434701.61579620145,0
8013.783593754644,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,26622.16796875,1379894.375,1379894.875,339.9739685058594,48749.422285928275,1690.075526203707,5.268494606018066,-557586.6462840383,-1099.8866774506196,331619.8652845471,-1528.5898536437091,-2.8562094511777,720.9439546024449,277924.76998612285,-598438.6333872505,439743.0682994362,0
8014.283593754655,phase0-forces,D,nominal,Kerbin,3531599999999.9995,600000.0,26415.2265625,1379908.75,1379909.125,339.97747802734375,49596.24620767776,1711.806470262644,5.309751987457275,-558355.8037870579,-1101.3241285457905,331983.23233196326,-1547.3561540938936,-2.892259277470093,732.0942281271443,287681.6861937585,-598438.508964231,444621.58861476375,0
