mission_time_s,altitude_m,surface_speed_ms,orbital_speed_ms,vertical_speed_ms,horizontal_speed_ms,pitch_deg,dynamic_pressure_pa,total_mass_kg,thrust_kn,twr,isp_s,current_stage_deltav_ms,total_remaining_deltav_ms,apoapsis_m,periapsis_m
65.74,24913.9,0.0,0.0,0.0,0.0,65.55,6012.95,28292269.53,614.51,0.002,262.73,1721.42,1721.42,64643.79,-585244.67
65.94,25074.79,0.0,0.0,0.0,0.0,65.51,5865.22,28251810.55,614.52,0.002,262.74,1716.68,1716.68,65051.67,-585147.31
66.14,25236.08,0.0,0.0,0.0,0.0,65.48,5721.3,28211351.56,614.53,0.002,262.75,1712.37,1712.37,65462.32,-585049.15
66.34,25397.79,0.0,0.0,0.0,0.0,65.42,5581.08,28170892.58,614.55,0.002,262.76,1707.62,1707.62,65875.71,-584950.15
66.54,25559.9,0.0,0.0,0.0,0.0,65.37,5444.43,28130433.59,614.56,0.002,262.77,1703.29,1703.29,66291.77,-584850.26
66.74,25722.43,0.0,0.0,0.0,0.0,65.31,5311.22,28089972.66,614.57,0.002,262.77,1698.95,1698.95,66710.57,-584749.54
66.94,25885.37,0.0,0.0,0.0,0.0,65.26,5174.21,28049511.72,614.59,0.002,262.78,1694.18,1694.18,67131.99,-584647.87
67.14,26048.73,0.0,0.0,0.0,0.0,65.23,5039.5,28009050.78,614.6,0.002,262.79,1689.82,1689.82,67556.3,-584545.51
67.34,26212.51,0.0,0.0,0.0,0.0,65.18,4908.09,27968591.8,614.61,0.002,262.8,1685.03,1685.03,67983.31,-584442.23
67.54,26376.71,0.0,0.0,0.0,0.0,65.15,4779.85,27928132.81,614.62,0.002,262.8,1680.66,1680.66,68413.12,-584338.11
67.74,26541.33,0.0,0.0,0.0,0.0,65.14,4654.61,27887673.83,614.63,0.002,262.81,1676.29,1676.29,68845.78,-584233.17
67.94,26706.38,0.0,0.0,0.0,0.0,65.1,4532.21,27847214.84,614.64,0.002,262.82,1676.29,1671.47,69281.42,-584127.48
68.14,26871.85,0.0,0.0,0.0,0.0,65.09,4412.47,27806753.91,614.65,0.002,262.82,1671.47,1667.08,69720.01,-584021.02
68.34,27037.75,0.0,0.0,0.0,0.0,65.05,4295.21,27766294.92,614.66,0.002,262.83,1667.08,1667.08,70161.65,-583913.81
68.54,27204.08,0.0,0.0,0.0,0.0,65.03,4180.56,27725835.94,614.67,0.002,262.83,1662.24,1662.24,70606.16,-583805.63
68.74,27370.85,0.0,0.0,0.0,0.0,64.99,4068.56,27685375.0,614.68,0.002,262.84,1657.83,1657.83,71053.7,-583696.61
68.94,27538.05,0.0,0.0,0.0,0.0,64.96,3959.21,27644916.02,614.69,0.002,262.85,1652.98,1652.98,71504.16,-583586.7
69.14,27705.68,0.0,0.0,0.0,0.0,64.93,3852.48,27604455.08,614.7,0.002,262.85,1648.56,1648.56,71957.65,-583475.94
69.34,27873.76,0.0,0.0,0.0,0.0,64.87,3748.37,27563996.09,614.71,0.002,262.86,1644.13,1644.13,72414.19,-583364.4
69.54,28042.27,0.0,0.0,0.0,0.0,64.83,3646.84,27523535.16,614.72,0.002,262.86,1639.25,1639.25,72873.67,-583251.96
69.74,28211.23,0.0,0.0,0.0,0.0,64.8,3547.87,27483078.12,614.73,0.002,262.87,1634.81,1634.81,73336.05,-583138.57
69.92,28363.67,0.0,0.0,0.0,0.0,64.77,3460.97,27446662.11,614.74,0.003,262.87,1629.91,1629.91,73755.05,-583035.94
70.12,28533.47,0.0,0.0,0.0,0.0,64.73,3366.82,27406203.12,614.74,0.003,262.88,1625.45,1625.45,74223.52,-582921.1
70.32,28703.72,0.0,0.0,0.0,0.0,64.69,3275.15,27365744.14,614.75,0.003,262.88,1620.99,1620.99,74695.05,-582805.45
70.52,28874.42,0.0,0.0,0.0,0.0,64.65,3185.93,27325283.2,614.76,0.003,262.89,1616.07,1616.07,75169.65,-582689.04
70.72,29045.57,0.0,0.0,0.0,0.0,64.61,3099.13,27284824.22,614.77,0.003,262.89,1611.58,1611.58,75647.24,-582571.71
70.92,29217.17,0.0,0.0,0.0,0.0,64.58,3014.71,27244363.28,614.77,0.003,262.89,1606.65,1606.65,76128.09,-582453.71
71.12,29389.23,0.0,0.0,0.0,0.0,64.56,2932.65,27203904.3,614.78,0.003,262.9,1602.15,1602.15,76612.07,-582334.77
71.32,29561.75,0.0,0.0,0.0,0.0,64.52,2852.91,27163443.36,614.79,0.003,262.9,1597.19,1597.19,77099.29,-582214.89
71.52,29734.72,0.0,0.0,0.0,0.0,64.5,2775.44,27122984.38,614.79,0.003,262.91,1592.68,1592.68,77589.88,-582094.19
71.72,29908.16,0.0,0.0,0.0,0.0,64.47,2700.21,27082525.39,614.8,0.003,262.91,1588.16,1588.16,78083.71,-581972.45
71.92,30082.06,0.0,0.0,0.0,0.0,64.44,2627.16,27042066.41,614.81,0.003,262.91,1583.18,1583.18,78580.88,-581849.75
72.12,30256.42,0.0,0.0,0.0,0.0,64.41,2556.26,27001605.47,614.81,0.003,262.92,1578.65,1578.65,79081.47,-581726.22
72.3,30413.74,0.0,0.0,0.0,0.0,64.38,2494.23,26965191.41,614.82,0.003,262.92,1578.65,1578.65,79534.79,-581614.16
72.5,30588.99,0.0,0.0,0.0,0.0,64.35,2427.25,26924732.42,614.82,0.003,262.92,1573.65,1573.65,80041.56,-581488.64
72.7,30764.71,0.0,0.0,0.0,0.0,64.3,2362.27,26884273.44,614.83,0.003,262.93,1569.1,1569.1,80551.67,-581362.2
72.9,30940.9,0.0,0.0,0.0,0.0,64.26,2299.22,26843814.45,614.83,0.003,262.93,1564.54,1564.54,81065.21,-581234.92
73.1,31117.56,0.0,0.0,0.0,0.0,64.22,2238.06,26803353.52,614.84,0.003,262.93,1559.52,1559.52,81581.99,-581106.54
73.3,31294.58,0.0,0.0,0.0,0.0,64.18,2168.63,26783123.05,0.0,0.0,262.94,1554.94,1554.94,81836.75,-581043.31
73.5,31471.32,0.0,0.0,0.0,0.0,64.15,2092.05,26783123.05,0.0,0.0,262.94,1554.04,1554.04,81827.13,-581045.67
73.7,31647.72,0.0,0.0,0.0,0.0,64.12,2018.64,26783123.05,0.0,0.0,262.94,1554.05,1554.05,81817.86,-581047.95
73.9,31823.77,0.0,0.0,0.0,0.0,64.08,1948.24,26783123.05,0.0,0.0,262.94,1554.06,1554.06,81808.94,-581050.16
74.1,31999.48,0.0,0.0,0.0,0.0,64.05,1880.7,26783123.05,0.0,0.0,262.95,1554.07,1554.07,81800.39,-581052.38
74.3,32174.84,0.0,0.0,0.0,0.0,64.03,1815.86,26783123.05,0.0,0.0,262.95,1554.08,1554.08,81792.16,-581054.52
74.5,32349.85,0.0,0.0,0.0,0.0,64.01,1753.57,26783123.05,0.0,0.0,262.95,1554.09,1554.09,81784.23,-581056.62
74.74,32559.41,0.0,0.0,0.0,0.0,63.99,1682.0,26783123.05,0.0,0.0,262.95,1554.1,1554.1,81775.11,-581059.01
74.98,32768.48,0.0,0.0,0.0,0.0,63.96,1613.66,26783123.05,0.0,0.0,262.96,1554.11,1554.11,81766.39,-581061.36
75.2,32959.69,0.0,0.0,0.0,0.0,63.93,1553.65,26783123.05,0.0,0.0,262.96,1554.12,1554.12,81758.58,-581063.19
75.44,33167.81,0.0,0.0,0.0,0.0,63.9,1490.86,26783123.05,0.0,0.0,262.96,1554.13,1554.14,81750.56,-581065.34
75.66,33358.15,0.0,0.0,0.0,0.0,63.85,1435.58,26783123.05,0.0,0.0,262.96,1554.15,1554.15,81743.46,-581067.16
75.88,33548.08,0.0,0.0,0.0,0.0,63.8,1382.3,26783123.05,0.0,0.0,262.96,1554.16,1554.16,81736.68,-581068.92
76.12,33754.8,0.0,0.0,0.0,0.0,63.76,1326.36,26783123.05,0.0,0.0,262.97,1554.16,1554.16,81729.65,-581070.78
76.34,33943.87,0.0,0.0,0.0,0.0,63.72,1277.13,26783123.05,0.0,0.0,262.97,1554.17,1554.17,81723.53,-581072.48
76.56,34132.52,0.0,0.0,0.0,0.0,63.69,1229.81,26783123.05,0.0,0.0,262.97,1554.18,1554.18,81717.56,-581074.05
76.8,34337.86,0.0,0.0,0.0,0.0,63.82,1180.28,26783123.05,0.0,0.0,262.97,1554.19,1554.19,81711.32,-581075.72
77.02,34525.66,0.0,0.0,0.0,0.0,64.13,1136.72,26783123.05,0.0,0.0,262.97,1554.19,1554.19,81705.76,-581077.3
77.24,34713.04,0.0,0.0,0.0,0.0,64.6,1094.87,26783123.05,0.0,0.0,262.98,1554.2,1554.2,81700.06,-581078.72
77.46,34900.02,0.0,0.0,0.0,0.0,65.26,1054.66,26783123.05,0.0,0.0,262.98,1554.21,1554.21,81694.46,-581080.39
77.7,35103.53,0.0,0.0,0.0,0.0,66.15,1012.59,26783123.05,0.0,0.0,262.98,1554.21,1554.21,81688.16,-581082.26
77.92,35289.65,0.0,0.0,0.0,0.0,67.12,975.62,26783123.05,0.0,0.0,262.98,1554.22,1554.22,81682.22,-581084.15
78.14,35475.36,0.0,0.0,0.0,0.0,68.2,940.12,26783123.05,0.0,0.0,262.98,1554.23,1554.23,81676.21,-581086.36
78.36,35660.67,0.0,0.0,0.0,0.0,69.39,906.03,26783123.05,0.0,0.0,262.98,1554.23,1554.24,81670.0,-581088.81
78.58,35845.56,0.0,0.0,0.0,0.0,70.61,873.29,26783123.05,0.0,0.0,262.99,1554.24,1554.24,81663.73,-581091.82
78.82,36046.8,0.0,0.0,0.0,0.0,71.94,839.07,26783123.05,0.0,0.0,262.99,1554.25,1554.25,81656.77,-581095.64
79.04,36230.83,0.0,0.0,0.0,0.0,73.12,809.02,26783123.05,0.0,0.0,262.99,1554.25,1554.25,81650.29,-581099.67
79.26,36414.46,0.0,0.0,0.0,0.0,74.24,780.17,26783123.05,0.0,0.0,262.99,1554.26,1554.26,81643.87,-581104.46
79.48,36597.68,0.0,0.0,0.0,0.0,75.19,752.48,26783123.05,0.0,0.0,262.99,1554.26,1554.26,81637.54,-581109.6
79.7,36780.49,0.0,0.0,0.0,0.0,75.98,725.92,26783123.05,0.0,0.0,262.99,1554.27,1554.27,81631.35,-581115.28
79.92,36962.9,0.0,0.0,0.0,0.0,76.57,700.43,26783123.05,0.0,0.0,262.99,1554.27,1554.27,81625.27,-581121.15
80.14,37144.9,0.0,0.0,0.0,0.0,77.0,675.98,26783123.05,0.0,0.0,262.99,1554.28,1554.28,81619.44,-581127.29
80.36,37326.49,0.0,0.0,0.0,0.0,77.34,652.52,26783123.05,0.0,0.0,263.0,1554.28,1554.28,81613.76,-581133.37
80.58,37507.68,0.0,0.0,0.0,0.0,77.63,630.01,26783123.05,0.0,0.0,263.0,1554.28,1554.28,81608.39,-581139.66
80.8,37688.46,0.0,0.0,0.0,0.0,77.9,608.41,26783123.05,0.0,0.0,263.0,1554.29,1554.29,81603.17,-581145.8
81.02,37868.84,0.0,0.0,0.0,0.0,78.16,587.7,26783123.05,0.0,0.0,263.0,1554.29,1554.29,81598.19,-581151.86
81.24,38048.81,0.0,0.0,0.0,0.0,78.38,568.9,26783123.05,0.0,0.0,263.0,1554.3,1554.3,81593.38,-581157.62
81.46,38228.39,0.0,0.0,0.0,0.0,78.55,551.0,26783123.05,0.0,0.0,263.0,1554.3,1554.3,81588.78,-581163.23
81.68,38407.55,0.0,0.0,0.0,0.0,78.68,533.78,26783123.05,0.0,0.0,263.0,1554.3,1554.31,81584.33,-581168.35
81.9,38586.32,0.0,0.0,0.0,0.0,78.72,517.2,26783123.05,0.0,0.0,263.0,1554.31,1554.31,81580.12,-581173.29
82.12,38764.69,0.0,0.0,0.0,0.0,78.53,501.24,26783123.05,0.0,0.0,263.0,1554.31,1554.31,81576.09,-581177.66
82.34,38942.65,0.0,0.0,0.0,0.0,78.07,485.86,26783123.05,0.0,0.0,263.0,1554.32,1554.32,81572.24,-581181.84
82.56,39120.21,0.0,0.0,0.0,0.0,77.26,471.05,26783123.05,0.0,0.0,263.0,1554.32,1554.32,81568.57,-581185.39
82.78,39297.37,0.0,0.0,0.0,0.0,76.11,456.78,26783123.05,0.0,0.0,263.0,1554.32,1554.32,81565.09,-581188.45
83.0,39474.13,0.0,0.0,0.0,0.0,74.63,443.03,26783123.05,0.0,0.0,263.01,1554.32,1554.32,81561.82,-581191.08
83.22,39650.5,0.0,0.0,0.0,0.0,72.88,429.76,26783123.05,0.0,0.0,263.01,1554.33,1554.33,81558.77,-581193.2
83.44,39826.46,0.0,0.0,0.0,0.0,70.87,416.95,26783123.05,0.0,0.0,263.01,1554.33,1554.33,81555.98,-581194.89
83.64,39986.08,0.0,0.0,0.0,0.0,68.8,405.7,26783123.05,0.0,0.0,263.01,1554.33,1554.33,81553.53,-581195.89
83.86,40161.28,0.0,0.0,0.0,0.0,66.24,393.71,26783123.05,0.0,0.0,263.01,1554.34,1554.34,81551.27,-581196.91
84.08,40336.09,0.0,0.0,0.0,0.0,63.39,382.13,26783123.05,0.0,0.0,263.01,1554.34,1554.34,81549.14,-581197.49
84.3,40510.5,0.0,0.0,0.0,0.0,60.27,370.92,26783123.05,0.0,0.0,263.01,1554.34,1554.34,81547.2,-581198.19
84.52,40684.51,0.0,0.0,0.0,0.0,56.89,360.05,26783123.05,0.0,0.0,263.01,1554.34,1554.34,81544.76,-581198.64
84.72,40842.35,0.0,0.0,0.0,0.0,53.59,350.46,26783123.05,0.0,0.0,263.01,1554.34,1554.34,81542.23,-581198.99
84.94,41015.61,0.0,0.0,0.0,0.0,49.73,340.21,26783123.05,0.0,0.0,263.01,1554.35,1554.35,81539.09,-581199.25
85.16,41188.46,0.0,0.0,0.0,0.0,45.83,330.43,26783123.05,0.0,0.0,263.01,1554.35,1554.35,81535.17,-581199.0
85.38,41360.91,0.0,0.0,0.0,0.0,42.1,321.42,26783123.05,0.0,0.0,263.01,1554.35,1554.35,81530.82,-581198.49
85.58,41517.34,0.0,0.0,0.0,0.0,38.91,313.43,26783123.05,0.0,0.0,263.01,1554.35,1554.35,81526.25,-581197.62
85.8,41689.02,0.0,0.0,0.0,0.0,35.63,304.82,26783123.05,0.0,0.0,263.01,1554.35,1554.35,81521.21,-581196.56
86.02,41860.3,0.0,0.0,0.0,0.0,32.56,296.4,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81515.75,-581195.19
86.22,42015.66,0.0,0.0,0.0,0.0,29.99,288.88,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81510.36,-581193.7
86.44,42186.18,0.0,0.0,0.0,0.0,27.38,280.78,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81504.7,-581192.11
86.66,42356.29,0.0,0.0,0.0,0.0,24.85,272.88,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81498.86,-581190.4
86.86,42510.58,0.0,0.0,0.0,0.0,22.76,265.89,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81493.51,-581188.85
87.08,42679.92,0.0,0.0,0.0,0.0,20.73,258.4,26783123.05,0.0,0.0,263.01,1554.36,1554.36,81487.53,-581187.12
87.3,42848.86,0.0,0.0,0.0,0.0,18.94,251.12,26783123.05,0.0,0.0,263.02,1554.37,1554.37,81481.78,-581185.51
87.5,43002.09,0.0,0.0,0.0,0.0,17.55,244.67,26783123.05,0.0,0.0,263.02,1554.37,1554.37,81476.62,-581184.11
87.72,43170.26,0.0,0.0,0.0,0.0,16.28,237.76,26783123.05,0.0,0.0,263.02,1554.37,1554.37,81470.76,-581182.58
87.94,43338.03,0.0,0.0,0.0,0.0,15.26,231.05,26783123.05,0.0,0.0,263.02,1554.37,1554.37,81465.49,-581181.24
88.14,43490.19,0.0,0.0,0.0,0.0,14.54,225.11,26783123.05,0.0,0.0,263.02,1554.37,1554.37,81460.77,-581180.08
88.36,43657.2,0.0,0.0,0.0,0.0,13.99,218.75,26783123.05,0.0,0.0,263.02,1554.37,1554.38,81455.31,-581178.8
88.56,43808.67,0.0,0.0,0.0,0.0,13.7,213.13,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81451.04,-581177.82
88.78,43974.91,0.0,0.0,0.0,0.0,13.59,207.11,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81446.16,-581176.73
89.0,44140.75,0.0,0.0,0.0,0.0,13.72,201.26,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81441.13,-581175.6
89.2,44291.17,0.0,0.0,0.0,0.0,14.0,196.09,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81437.16,-581174.74
89.42,44456.25,0.0,0.0,0.0,0.0,14.52,190.55,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81432.6,-581173.75
89.64,44620.94,0.0,0.0,0.0,0.0,15.25,185.18,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81428.3,-581172.77
89.84,44770.3,0.0,0.0,0.0,0.0,16.08,180.42,26783123.05,0.0,0.0,263.02,1554.38,1554.38,81424.43,-581171.88
90.06,44934.23,0.0,0.0,0.0,0.0,17.17,175.34,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81420.37,-581170.92
90.26,45082.91,0.0,0.0,0.0,0.0,18.34,170.84,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81416.77,-581170.06
90.48,45246.07,0.0,0.0,0.0,0.0,19.83,166.03,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81412.82,-581169.07
90.68,45394.07,0.0,0.0,0.0,0.0,21.4,161.78,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81409.42,-581168.15
90.9,45556.48,0.0,0.0,0.0,0.0,23.22,157.23,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81405.68,-581167.16
91.1,45703.79,0.0,0.0,0.0,0.0,24.88,153.21,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81402.56,-581166.34
91.32,45865.45,0.0,0.0,0.0,0.0,26.74,148.92,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81399.61,-581165.59
91.52,46012.07,0.0,0.0,0.0,0.0,28.46,145.12,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81396.85,-581164.86
91.72,46158.37,0.0,0.0,0.0,0.0,30.2,141.42,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81394.23,-581164.2
91.86,46260.59,0.0,0.0,0.0,0.0,31.44,138.89,26783123.05,0.0,0.0,263.02,1554.39,1554.39,81392.46,-581163.75
91.92,46304.35,0.0,0.0,0.0,0.0,31.96,137.82,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81391.78,-581163.6
92.08,46420.89,0.0,0.0,0.0,0.0,33.39,135.01,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81389.74,-581163.08
92.26,46551.76,0.0,0.0,0.0,0.0,34.99,131.92,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81387.95,-581162.75
92.42,46667.87,0.0,0.0,0.0,0.0,36.35,129.24,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81386.33,-581162.45
92.58,46783.77,0.0,0.0,0.0,0.0,37.66,126.61,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81384.63,-581162.06
92.76,46913.91,0.0,0.0,0.0,0.0,39.07,123.72,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81383.19,-581161.92
92.94,47043.79,0.0,0.0,0.0,0.0,40.39,120.9,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81381.6,-581161.66
93.08,47144.63,0.0,0.0,0.0,0.0,41.38,118.75,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81380.56,-581161.58
93.3,47302.77,0.0,0.0,0.0,0.0,42.82,115.45,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81378.87,-581161.38
93.52,47460.52,0.0,0.0,0.0,0.0,44.17,112.25,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81377.31,-581161.23
93.74,47617.89,0.0,0.0,0.0,0.0,45.4,109.14,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81376.1,-581161.31
93.94,47760.62,0.0,0.0,0.0,0.0,46.41,106.39,26783123.05,0.0,0.0,263.02,1554.4,1554.4,81374.9,-581161.25
